nom;code_postal;longitude;latitude
saint-germain-des-prés;24160;0;0
saint-germain-du-salembre;24190;0;0
saint-germain-et-mons;24520;0;0
saint-géry;24400;0;0
saint-geyrac;24330;0;0
saint-hilaire-d'estissac;24140;0;0
sainte-innocence;24500;0;0
saint-jean-de-côle;24800;0;0
saint-jean-d'estissac;24140;0;0
saint-jean-d'eyraud;24140;0;0
saint-jory-las-bloux;24160;0;0
saint-julien-de-bourdeilles;24310;0;0
saint-julien-de-crempse;24140;0;0
saint-julien-de-lampon;24370;0;0
saint-julien-d'eymet;24500;0;0
saint-just;24320;0;0
saint-laurent-des-bâtons;24510;0;0
saint-laurent-des-hommes;24400;0;0
saint-laurent-des-vignes;24100;0;0
saint-laurent-la-vallée;24170;0;0
saint-laurent-sur-manoire;24330;0;0
saint-léon-d'issigeac;24560;0;0
saint-léon-sur-l'isle;24110;0;0
saint-léon-sur-vézère;24290;0;0
saint-louis-en-l'isle;24400;0;0
saint-marcel-du-périgord;24510;0;0
saint-marcory;24540;0;0
sainte-marie-de-chignac;24330;0;0
saint-martial-d'albarède;24160;0;0
saint-martial-d'artenset;24700;0;0
saint-martial-de-nabirat;24250;0;0
saint-martial-de-valette;24300;0;0
saint-martial-viveyrol;24320;0;0
saint-martin-de-fressengeas;24800;0;0
saint-martin-de-ribérac;24600;0;0
saint-martin-des-combes;24140;0;0
saint-martin-l'astier;24400;0;0
saint-martin-le-pin;24300;0;0
saint-méard-de-gurçon;24610;0;0
saint-médard-de-mussidan;24400;0;0
saint-mesmin;24270;0;0
saint-michel-de-double;24400;0;0
saint-michel-de-montaigne;24230;0;0
saint-michel-de-villadeix;24380;0;0
sainte-mondane;24370;0;0
sainte-nathalène;24200;0;0
saint-nexans;24520;0;0
sainte-orse;24210;0;0
saint-pancrace;24530;0;0
saint-pantaly-d'ans;24640;0;0
saint-pantaly-d'excideuil;24160;0;0
saint-pardoux-et-vielvic;24170;0;0
saint-pardoux-la-rivière;24470;0;0
saint-paul-de-serre;24380;0;0
saint-paul-la-roche;24800;0;0
saint-paul-lizonne;24320;0;0
saint-perdoux;24560;0;0
saint-pierre-de-chignac;24330;0;0
saint-pierre-de-côle;24800;0;0
saint-pierre-de-frugie;24450;0;0
saint-pierre-d'eyraud;24130;0;0
saint-pompont;24170;0;0
saint-priest-les-fougères;24450;0;0
saint-privat-des-prés;24410;0;0
saint-rabier;24210;0;0
saint-raphaël;24160;0;0
saint-rémy;24700;0;0
saint-romain-de-monpazier;24540;0;0
saint-romain-et-saint-clément;24800;0;0
saint-saud-lacoussière;24470;0;0
saint-sauveur-lalande;24700;0;0
saint-seurin-de-prats;24230;0;0
saint-séverin-d'estissac;24190;0;0
saint-sulpice-de-mareuil;24340;0;0
saint-sulpice-de-roumagnac;24600;0;0
saint-sulpice-d'excideuil;24800;0;0
sainte-trie;24160;0;0
saint-victor;24350;0;0
saint-vincent-de-connezac;24190;0;0
saint-vincent-de-cosse;24220;0;0
saint-vincent-jalmoutiers;24410;0;0
saint-vincent-le-paluel;24200;0;0
saint-vincent-sur-l'isle;24420;0;0
sceau-saint-angel;24300;0;0
tocane-saint-apre;24350;0;0
chassagne-saint-denis;25290;0;0
la cluse et mijoux;25300;0;0
cour-saint-maurice;25380;0;0
l'écouvotte;25640;0;0
l'hôpital-du-grosbois;25620;0;0
l'hôpital-saint-liéffroy;25340;0;0
l'isle-sur-le-doubs;25250;0;0
labergement-sainte-marie;25160;0;0
nans-sous-sainte-anne;25330;0;0
petite chaux;25240;0;0
plaimbois-du miroir;25210;0;0
pouligney lusans;25640;0;0
sainte-anne;25270;0;0
saint-antoine;25370;0;0
sainte-colombe;25300;0;0
saint-georges-armont;25340;0;0
saint-gorgon-main;25520;0;0
saint-hilaire;25640;0;0
saint-hippolyte;25190;0;0
saint-juan;25360;0;0
saint-julien-lès-montbéliard;25550;0;0
sainte-marie;25113;0;0
saint-point-lac;25160;0;0
sainte-suzanne;25630;0;0
saint-vit;25410;0;0
villars-saint-georges;25410;0;0
villers-saint-martin;25110;0;0
châtillon-saint-jean;26750;0;0
mours-saint-eusèbe;26540;0;0
pennes-le sec;26340;0;0
ponet-et-saint-auban;26150;0;0
puy-saint-martin;26450;0;0
saint-agnan-en-vercors;26420;0;0
saint-andéol;26150;0;0
saint-auban-sur-l'ouvèze;26170;0;0
saint-avit;26330;0;0
saint-bardoux;26260;0;0
saint-barthélemy-de-vals;26240;0;0
saint-benoît-en-diois;26340;0;0
saint-bonnet-de-valclérieux;26350;0;0
saint-christophe-et-le-laris;26350;0;0
sainte-croix;26150;0;0
saint-dizier-en-diois;26310;0;0
saint-donat-sur-l'herbasse;26260;0;0
sainte-euphémie-sur-ouvèze;26170;0;0
saint-ferréol-trente-pas;26110;0;0
saint-gervais-sur-roubion;26160;0;0
sainte-jalle;26110;0;0
saint-jean-en-royans;26190;0;0
saint-julien-en-quint;26150;0;0
saint-julien-en-vercors;26420;0;0
saint-laurent-d'onay;26350;0;0
saint-laurent-en-royans;26190;0;0
saint-marcel-lès-sauzet;26740;0;0
saint-marcel-lès-valence;26320;0;0
saint-martin-d'août;26330;0;0
saint-martin-en-vercors;26420;0;0
saint-martin-le-colonel;26190;0;0
saint-maurice-sur-eygues;26110;0;0
saint-may;26510;0;0
saint-michel-sur-savasse;26750;0;0
saint-nazaire-en-royans;26190;0;0
saint-nazaire-le-désert;26340;0;0
saint-pantaléon-les-vignes;26770;0;0
saint-paul-lès-romans;26750;0;0
saint-paul-trois-châteaux;26130;0;0
saint-rambert-d'albon;26140;0;0
saint-restitut;26130;0;0
saint-roman;26410;0;0
saint-sauveur-en-diois;26340;0;0
saint-sorlin-en-valloire;26210;0;0
saint-thomas-en-royans;26190;0;0
saint-uze;26240;0;0
saint-vallier;26240;0;0
saint-vincent-la-commanderie;26300;0;0
les baux-sainte-croix;27180;0;0
bézu-saint-éloi;27660;0;0
bois-jérôme-saint-ouen;27620;0;0
bourgthéroulde infreville;27520;0;0
bus-saint-rémy;27630;0;0
la croix-saint-leufroy;27490;0;0
ferrières-saint-hilaire;27270;0;0
l'habit;27220;0;0
la haye-saint-sylvestre;27330;0;0
l'hosmes;27570;0;0
neaufles-saint-martin;27830;0;0
le plessis-sainte-opportune;27170;0;0
pont-saint-pierre;27360;0;0
saint-amand-des-hautes-terres;27370;0;0
saint-andré-de-l'eure;27220;0;0
saint-antonin-de-sommaire;27250;0;0
saint-aquilin-de-pacy;27120;0;0
saint-aubin-d'écrosville;27110;0;0
saint-aubin-de-scellon;27230;0;0
saint-aubin-des-hayes;27410;0;0
saint-aubin-du-thenney;27270;0;0
saint-aubin-le-guichard;27410;0;0
saint-aubin-le-vertueux;27300;0;0
saint-aubin-sur-gaillon;27600;0;0
saint-aubin-sur-quillebeuf;27680;0;0
sainte-barbe-sur-gaillon;27600;0;0
saint-benoît-des-ombres;27450;0;0
saint-christophe-sur-avre;27820;0;0
saint-christophe-sur-condé;27450;0;0
saint-clair-d'arcey;27300;0;0
sainte-colombe-près-vernon;27950;0;0
sainte-croix-sur-aizier;27500;0;0
saint-cyr-de-salerne;27800;0;0
saint-cyr-la-campagne;27370;0;0
saint-denis-d'augerons;27390;0;0
saint-denis-des-monts;27520;0;0
saint-denis-du-béhélan;27160;0;0
saint-denis-le-ferment;27140;0;0
saint-didier-des-bois;27370;0;0
saint-élier;27190;0;0
saint-éloi-de-fourques;27800;0;0
saint-étienne-du-vauvray;27430;0;0
saint-étienne-l'allier;27450;0;0
saint-étienne-sous-bailleul;27920;0;0
sainte-geneviève-lès-gasny;27620;0;0
saint-georges-du-mesnil;27560;0;0
saint-georges-du-vièvre;27450;0;0
saint-georges-motel;27710;0;0
saint-germain-de-fresney;27220;0;0
saint-germain-de-pasquier;27370;0;0
saint-germain-des-angles;27930;0;0
saint-germain-la-campagne;27230;0;0
saint-germain-sur-avre;27320;0;0
saint-germain-village;27500;0;0
saint-grégoire-du-vièvre;27450;0;0
saint-jean-du-thenney;27270;0;0
saint-julien-de-la-liègue;27600;0;0
saint-just;27950;0;0
saint-laurent-des-bois;27220;0;0
saint-laurent-du-tencement;27390;0;0
saint-léger-de-rotes;27300;0;0
saint-léger-du-gennetey;27520;0;0
saint-luc;27930;0;0
saint-maclou;27210;0;0
saint-marcel;27950;0;0
saint-mards-de-blacarville;27500;0;0
saint-mards-de-fresne;27230;0;0
sainte-marguerite-de-l'autel;27160;0;0
sainte-marguerite-en-ouche;27410;0;0
sainte-marie-de-vatimesnil;27150;0;0
sainte-marthe;27190;0;0
saint-martin-du-tilleul;27300;0;0
saint-martin-la-campagne;27930;0;0
saint-martin-saint-firmin;27450;0;0
saint-meslin-du-bosc;27370;0;0
saint-nicolas-d'attez;27160;0;0
saint-nicolas-du-bosc;27370;0;0
sainte-opportune-la-mare;27680;0;0
saint-ouen-d'attez;27160;0;0
saint-ouen-de-pontcheuil;27370;0;0
saint-ouen-de-thouberville;27310;0;0
saint-ouen-des-champs;27680;0;0
saint-ouen-du-tilleul;27670;0;0
saint-paul-de-fourques;27800;0;0
saint-philbert-sur-risle;27290;0;0
saint-pierre-d'autils;27950;0;0
saint-pierre-de-bailleul;27920;0;0
saint-pierre-de-cernières;27390;0;0
saint-pierre-de-cormeilles;27260;0;0
saint-pierre-de-salerne;27800;0;0
saint-pierre-des-fleurs;27370;0;0
saint-pierre-des-ifs;27450;0;0
saint-pierre-du-bosguérard;27370;0;0
saint-pierre-du-mesnil;27330;0;0
saint-pierre-du-val;27210;0;0
saint-pierre-du-vauvray;27430;0;0
saint-pierre-la-garenne;27600;0;0
saint-quentin-des-isles;27270;0;0
saint-samson-de-la-roque;27680;0;0
saint-sébastien-de-morsent;27180;0;0
saint-siméon;27560;0;0
saint-symphorien;27500;0;0
saint-thurien;27680;0;0
saint-victor-d'épine;27800;0;0
saint-victor-sur-avre;27130;0;0
saint-vigor;27930;0;0
saint-vincent-des-bois;27950;0;0
saint-vincent-du-boulay;27230;0;0
boisville-la-saint-père;28150;0;0
boullay-les-deux-églises;28170;0;0
donnemain-saint-mamès;28200;0;0
le gault-saint-denis;28800;0;0
mondonville-saint-jean;28700;0;0
oinville-saint-liphard;28310;0;0
pré-saint-évroult;28800;0;0
pré-saint-martin;28800;0;0
rouvray-saint-denis;28310;0;0
rouvray-saint-florentin;28150;0;0
saint-ange-et-torçay;28170;0;0
saint-arnoult-des-bois;28190;0;0
saint-aubin-des-bois;28300;0;0
saint-avit-les-guespières;28120;0;0
saint-christophe;28200;0;0
saint-denis-d'authou;28480;0;0
sainte-gemme-moronval;28500;0;0
saint-denis-des-puits;28240;0;0
saint-denis-les-ponts;28200;0;0
saint-éliph;28240;0;0
saint-éman;28120;0;0
saint-georges-sur-eure;28190;0;0
saint-germain-le-gaillard;28190;0;0
saint-hilaire-sur-yerre;28220;0;0
saint-jean-de-rebervilliers;28170;0;0
saint-jean-pierre-fixte;28400;0;0
saint-laurent-la-gâtine;28210;0;0
saint-léger-des-aubées;28700;0;0
saint-lubin-de-cravant;28270;0;0
saint-lubin-de-la-haye;28410;0;0
saint-lubin-des-joncherets;28350;0;0
saint-lucien;28210;0;0
saint-luperce;28190;0;0
saint-maixme-hauterive;28170;0;0
saint-martin-de-nigelles;28130;0;0
saint-maur-sur-le-loir;28800;0;0
saint-maurice-saint-germain;28240;0;0
saint-ouen-marchefroy;28560;0;0
saint-pellerin;28290;0;0
saint-piat;28130;0;0
saint-prest;28300;0;0
saint-rémy-sur-avre;28380;0;0
saint-victor-de-buthon;28240;0;0
thiron-gardais;28480;0;0
trizay-coutretot-saint-serge;28400;0;0
villeneuve-saint-nicolas;28150;0;0
villiers-saint-orien;28800;0;0
le cloître-saint-thégonnec;29410;0;0
loc brévalaire;29260;0;0
loc-éguiner-saint-thégonnec;29410;0;0
plogastel-saint-germain;29710;0;0
pont croix;29790;0;0
saint-coulitz;29150;0;0
saint-derrien;29440;0;0
saint-divy;29800;0;0
saint-éloy;29460;0;0
saint-évarzec;29170;0;0
saint-frégant;29260;0;0
saint-goazec;29520;0;0
saint-hernin;29270;0;0
saint-jean-du-doigt;29630;0;0
saint-jean-trolimon;29120;0;0
saint-martin-des-champs;29600;0;0
saint-méen;29260;0;0
saint-nic;29550;0;0
saint-pol-de-léon;29250;0;0
saint-renan;29290;0;0
saint-rivoal;29190;0;0
saint-sauveur;29400;0;0
saint-ségal;29590;0;0
saint-servais;29400;0;0
sainte-sève;29600;0;0
saint-thégonnec;29410;0;0
saint-thois;29520;0;0
saint-thonan;29800;0;0
saint-thurien;29380;0;0
saint-urbain;29800;0;0
saint-vougay;29440;0;0
saint-yvy;29140;0;0
l'estréchure;30124;0;0
la grand'combe;30110;0;0
montaren-et-saint-médiers;30700;0;0
pont-saint-esprit;30130;0;0
saint-alexandre;30130;0;0
saint-ambroix;30500;0;0
saint-andré-de-majencoules;30570;0;0
saint-andré-de-roquepertuis;30630;0;0
saint-andré-de-valborgne;30940;0;0
saint-andré-d'olérargues;30330;0;0
saint-bauzély;30730;0;0
saint-bénézet;30350;0;0
saint-bonnet-du-gard;30210;0;0
saint-bresson;30440;0;0
sainte-cécile-d'andorge;30110;0;0
saint-césaire-de-gauzignan;30360;0;0
saint-chaptes;30190;0;0
saint-christol-de-rodières;30760;0;0
saint-christol-lès-alès;30380;0;0
saint-clément;30260;0;0
saint-côme-et-maruéjols;30870;0;0
saint-denis;30500;0;0
saint-dézéry;30190;0;0
saint dionizy;30980;0;0
saint-étienne-des-sorts;30200;0;0
saint-félix-de-pallières;30140;0;0
saint-florent-sur-auzonnet;30960;0;0
saint-geniès-de-comolas;30150;0;0
saint-géniès-de-malgoirès;30190;0;0
saint-gervais;30200;0;0
saint-gervasy;30320;0;0
saint-gilles;30800;0;0
saint-hilaire-de-brethmas;30560;0;0
saint-hilaire-d'ozilhan;30210;0;0
saint-hippolyte-de-caton;30360;0;0
saint-hippolyte-de-montaigu;30700;0;0
saint-hippolyte-du-fort;30170;0;0
saint-jean-de-ceyrargues;30360;0;0
saint-jean-de-crieulon;30610;0;0
saint-jean-de-maruéjols-et-avéjan;30430;0;0
saint-jean-de-serres;30350;0;0
saint-jean-de-valériscle;30960;0;0
saint-jean-du-gard;30270;0;0
saint-julien-de-cassagnas;30500;0;0
saint-julien-de-la-nef;30440;0;0
saint-julien-de-peyrolas;30760;0;0
saint-just-et-vacquières;30580;0;0
saint-laurent-d'aigouze;30220;0;0
saint-laurent-de-carnols;30200;0;0
saint-laurent-des-arbres;30126;0;0
saint-laurent-la-vernède;30330;0;0
saint-laurent-le-minier;30440;0;0
saint-mamert-du-gard;30730;0;0
saint-marcel-de-careiret;30330;0;0
saint-martial;30440;0;0
saint-martin-de-valgalgues;30520;0;0
saint-maurice-de-cazevieille;30360;0;0
saint-maximin;30700;0;0
saint-michel-d'euzet;30200;0;0
saint-nazaire-des-gardies;30610;0;0
saint-paulet-de-caisson;30130;0;0
saint-paul-la-coste;30480;0;0
saint-pons-la-calm;30330;0;0
saint-privat-de-champclos;30430;0;0
saint-privat-des-vieux;30340;0;0
saint-quentin-la-poterie;30700;0;0
saint-roman-de-codières;30440;0;0
saint-siffret;30700;0;0
saint-théodorit;30260;0;0
saint-victor-des-oules;30700;0;0
saint-victor-la-coste;30290;0;0
saint-victor-de-malcap;30500;0;0
saint-paul-les-fonts;30330;0;0
bourg-saint-bernard;31570;0;0
castillon-de-saint-martory;31360;0;0
l'isle-en-dodon;31230;0;0
labastide-saint-sernin;31620;0;0
lagraulet-saint-nicolas;31480;0;0
lestelle-de-saint-martory;31360;0;0
montoulieu-saint-bernard;31420;0;0
ramonville-saint-agne;31520;0;0
saint-alban;31140;0;0
saint-araille;31430;0;0
saint-aventin;31110;0;0
saint-béat;31440;0;0
saint-bertrand-de-comminges;31510;0;0
saint-cézert;31330;0;0
saint-christaud;31310;0;0
saint-clar-de-rivière;31600;0;0
saint-élix-le-château;31430;0;0
saint-élix-séglan;31420;0;0
saint-félix-lauragais;31540;0;0
saint-ferréol;31350;0;0
sainte-foy-d'aigrefeuille;31570;0;0
sainte-foy-de-peyrolières;31470;0;0
saint-frajou;31230;0;0
saint-gaudens;31800;0;0
saint-geniès-bellevue;31180;0;0
saint-germier;31290;0;0
saint-hilaire;31410;0;0
saint-ignan;31800;0;0
saint-jean;31240;0;0
saint-jean-lherm;31380;0;0
saint-jory;31790;0;0
saint-julia;31540;0;0
saint-julien;31220;0;0
saint-laurent;31230;0;0
saint-léon;31560;0;0
sainte-livrade;31530;0;0
saint-loup-cammas;31140;0;0
saint-loup-en-comminges;31350;0;0
saint-lys;31470;0;0
saint-mamet;31110;0;0
saint-marcel-paulel;31590;0;0
saint-marcet;31800;0;0
saint-martory;31360;0;0
saint-michel;31220;0;0
saint-orens-de-gameville;31650;0;0
saint-paul-d'oueil;31110;0;0
saint-pé-d'ardet;31510;0;0
saint-pé-delbosc;31350;0;0
saint-pierre-de-lages;31570;0;0
saint-plancard;31580;0;0
saint-rustice;31620;0;0
saint-sulpice-sur-lèze;31410;0;0
saint-thomas;31470;0;0
l'union;31240;0;0
belloc-saint-clamens;32300;0;0
l'isle-arné;32270;0;0
l'isle-bouzon;32380;0;0
l'isle-de-noé;32300;0;0
l'isle-jourdain;32600;0;0
larroque-saint-sernin;32410;0;0
roquelaure-saint-aubin;32430;0;0
sainte-anne;32430;0;0
saint-antoine;32340;0;0
saint-antonin;32120;0;0
saint-arailles;32350;0;0
saint-arroman;32300;0;0
saint-aunix-lengros;32160;0;0
sainte-aurence-cazaux;32300;0;0
saint-avit-frandat;32700;0;0
saint-brès;32120;0;0
saint-christaud;32320;0;0
sainte-christie;32390;0;0
sainte-christie-d'armagnac;32370;0;0
saint-clar;32380;0;0
saint-cricq;32430;0;0
sainte-dode;32170;0;0
saint-élix;32450;0;0
saint-élix-theux;32300;0;0
sainte-gemme;32120;0;0
saint-germé;32400;0;0
saint-griède;32110;0;0
saint-jean-le-comtal;32550;0;0
saint-jean-poutge;32190;0;0
saint-justin;32230;0;0
saint-lary;32360;0;0
saint-léonard;32380;0;0
saint-lizier-du-planté;32220;0;0
saint-martin;32300;0;0
saint-martin-d'armagnac;32110;0;0
saint-martin-de-goyne;32480;0;0
saint-martin-gimois;32450;0;0
saint-médard;32300;0;0
sainte-mère;32700;0;0
saint-mézard;32700;0;0
saint-mont;32400;0;0
saint-orens;32120;0;0
saint-orens-pouy-petit;32100;0;0
saint-ost;32300;0;0
saint-paul-de-baïse;32190;0;0
saint-puy;32310;0;0
sainte-radegonde;32500;0;0
saint-sauvy;32270;0;0
saint-soulan;32220;0;0
braud-et-saint-louis;33820;0;0
camiac-et-saint-denis;33420;0;0
fargues-saint-hilaire;33370;0;0
isle-saint-georges;33640;0;0
saint-aignan;33126;0;0
saint-andré-de-cubzac;33240;0;0
saint-andré-du-bois;33490;0;0
saint-andré-et-appelles;33220;0;0
saint-androny;33390;0;0
saint-antoine;33240;0;0
saint-antoine-du-queyret;33790;0;0
saint-antoine-sur-l'isle;33660;0;0
saint-aubin-de-blaye;33820;0;0
saint-aubin-de-branne;33420;0;0
saint-aubin-de-médoc;33160;0;0
saint-avit-de-soulège;33220;0;0
saint-brice;33540;0;0
saint-caprais-de-blaye;33820;0;0
saint-caprais-de-bordeaux;33880;0;0
saint-christoly-de-blaye;33920;0;0
saint-christoly-médoc;33340;0;0
saint-christophe-des-bardes;33330;0;0
saint-cibard;33570;0;0
saint-ciers-d'abzac;33910;0;0
saint-ciers-de-canesse;33710;0;0
saint-ciers-sur-gironde;33820;0;0
sainte-croix-du-mont;33410;0;0
saint-denis-de-pile;33910;0;0
saint-émilion;33330;0;0
saint-étienne-de-lisse;33330;0;0
sainte-eulalie;33560;0;0
saint-exupéry;33190;0;0
saint-félix-de-foncaude;33540;0;0
saint-ferme;33580;0;0
sainte-florence;33350;0;0
sainte-foy-la-grande;33220;0;0
sainte-foy-la-longue;33490;0;0
sainte-gemme;33580;0;0
saint-genès-de-blaye;33390;0;0
saint-genès-de-castillon;33350;0;0
saint-genès-de-fronsac;33240;0;0
saint-genès-de-lombaud;33670;0;0
saint-genis-du-bois;33760;0;0
saint-germain-d'esteuil;33340;0;0
saint-germain-du-puch;33750;0;0
saint-germain-de-la-rivière;33240;0;0
saint-gervais;33240;0;0
saint-girons-d'aiguevives;33920;0;0
sainte-hélène;33480;0;0
saint-hilaire-du-bois;33540;0;0
saint-hippolyte;33330;0;0
saint-jean-de-blaignac;33420;0;0
saint-jean-d'illac;33127;0;0
saint-laurent-d'arce;33240;0;0
saint-laurent-des-combes;33330;0;0
saint-laurent-du-bois;33540;0;0
saint-laurent-du-plan;33190;0;0
saint-léger-de-balson;33113;0;0
saint-léon;33670;0;0
saint-loubert;33210;0;0
saint-loubès;33450;0;0
saint-louis-de-montferrand;33440;0;0
saint-macaire;33490;0;0
saint-magne;33125;0;0
saint-magne-de-castillon;33350;0;0
saint-maixant;33490;0;0
saint-mariens;33620;0;0
saint-martial;33490;0;0
saint-martin-lacaussade;33390;0;0
saint-martin-de-laye;33910;0;0
saint-martin-de-lerm;33540;0;0
saint-martin-de-sescas;33490;0;0
saint-martin-du-bois;33910;0;0
saint-martin-du-puy;33540;0;0
saint-médard-de-guizières;33230;0;0
saint-médard-d'eyrans;33650;0;0
saint-médard-en-jalles;33160;0;0
saint-michel-de-castelnau;33840;0;0
saint-michel-de-fronsac;33126;0;0
saint-michel-de-rieufret;33720;0;0
saint-morillon;33650;0;0
saint-pardon-de-conques;33210;0;0
saint-paul;33390;0;0
saint-pey-de-castets;33350;0;0
saint-philippe-d'aiguille;33350;0;0
saint-philippe-du-seignal;33220;0;0
saint-pierre-d'aurillac;33490;0;0
saint-pierre-de-bat;33760;0;0
saint-pierre-de-mons;33210;0;0
saint-quentin-de-baron;33750;0;0
saint-quentin-de-caplong;33220;0;0
sainte-radegonde;33350;0;0
saint-romain-la-virvée;33240;0;0
saint-sauveur-de-puynormand;33660;0;0
saint-selve;33650;0;0
saint-seurin-de-bourg;33710;0;0
saint-seurin-de-cadourne;33180;0;0
saint-seurin-de-cursac;33390;0;0
saint-seurin-sur-l'isle;33660;0;0
saint-sève;33190;0;0
saint-sulpice-de-faleyrens;33330;0;0
saint-sulpice-de-pommiers;33540;0;0
saint-sulpice-et-cameyrac;33450;0;0
saint-symphorien;33113;0;0
sainte-terre;33350;0;0
saint-trojan;33710;0;0
saint-vincent-de-paul;33440;0;0
saint-vincent-de-pertignas;33420;0;0
saint-vivien-de-blaye;33920;0;0
saint-vivien-de-médoc;33590;0;0
saint-vivien-de-monségur;33580;0;0
saint-yzan-de-soudiac;33920;0;0
saint-yzans-de-médoc;33340;0;0
saint-andré-de-sangonis;34725;0;0
saint-aunès;34130;0;0
saint-bauzille-de-la-sylve;34230;0;0
saint-bauzille-de-montmel;34160;0;0
saint-bauzille-de-putois;34190;0;0
saint-brès;34670;0;0
saint-chinian;34360;0;0
saint-christol;34400;0;0
saint-drézéry;34160;0;0
saint-étienne-d'albagnan;34390;0;0
saint-étienne-de-gourgas;34700;0;0
saint-étienne-estréchoux;34260;0;0
saint-félix-de-l'héras;34520;0;0
saint-félix-de-lodez;34725;0;0
